 Logan Intl Airport BOS - Saugus| Revere,2,,,,,,
0:30:00,95,99, 2011-01-06 18:33:00 , 2011-01-06 19:03:00,Recommandation changed:85||95,,
0:30:00,99,95, 2011-01-06 19:03:00 , 2011-01-06 19:33:00,Recommandation changed:95||85,,
1:30:00,95,99, 2011-01-06 19:33:00 , 2011-01-06 21:03:00,Recommandation changed:85||95,,
0:30:00,99,95, 2011-01-06 21:03:00 , 2011-01-06 21:33:00,Recommandation changed:95||85,,
2:30:00,95,99, 2011-01-06 21:33:00 , 2011-01-07 00:03:00,Recommandation changed:85||95,,
0:30:00,99,95, 2011-01-07 00:03:00 , 2011-01-07 00:33:00,Recommandation changed:95||85,,
9:00:00,95,96, 2011-01-07 00:33:00 , 2011-01-07 09:33:00,,,
1:30:00,96,99, 2011-01-07 09:33:00 , 2011-01-07 11:03:00,Recommandation changed:85||95,,
0:30:00,99,96, 2011-01-07 11:03:00 , 2011-01-07 11:33:00,Recommandation changed:95||85,,
9:00:00,96,91, 2011-01-07 11:33:00 , 2011-01-07 20:33:00,Recommandation changed:90||95,Tripadvisor rating changed:4.0||,' suite'| 'fitness center'| 'business center'
,,,,,,,
 LaGuardia Airport LGA - Flushing| Corona,3,,,,,,
2 days  9:43:00,76,83, 2011-01-04 23:50:00 , 2011-01-07 09:33:00,,,
11:00:00,83,89, 2011-01-07 09:33:00 , 2011-01-07 20:33:00,,,
,,,,,,,
 Empire State Building| New York City,4,,,,,,
,,,,,,,
 Houston Galleria| West University Place,2,,,,,,
23:13:00,36,41, 2011-01-04 23:50:00 , 2011-01-05 23:03:00,Recommandation changed:||80,,
0:30:00,41,36, 2011-01-05 23:03:00 , 2011-01-05 23:33:00,Recommandation changed:80||,,
22:30:00,36,41, 2011-01-05 23:33:00 , 2011-01-06 22:03:00,Recommandation changed:||80,,
0:30:00,41,36, 2011-01-06 22:03:00 , 2011-01-06 22:33:00,Recommandation changed:75||,,
1:00:00,36,41, 2011-01-06 22:33:00 , 2011-01-06 23:33:00,Recommandation changed:100||75,,
0:30:00,41,36, 2011-01-06 23:33:00 , 2011-01-07 00:03:00,Recommandation changed:75||100,,
12:00:00,36,41, 2011-01-07 00:03:00 , 2011-01-07 12:03:00,Recommandation changed:||75,,
9:00:00,41,36, 2011-01-07 12:03:00 , 2011-01-07 21:03:00,Recommandation changed:75||,,
5:30:00,36,41, 2011-01-07 21:03:00 , 2011-01-08 02:33:00,Recommandation changed:||75,,
10:00:00,41,36, 2011-01-08 02:33:00 , 2011-01-08 12:33:00,Recommandation changed:75||,,
22:30:00,36,41, 2011-01-08 12:33:00 , 2011-01-09 11:03:00,Recommandation changed:||75,,
0:30:00,41,36, 2011-01-09 11:03:00 , 2011-01-09 11:33:00,Recommandation changed:75||,,
1:30:00,36,41, 2011-01-09 11:33:00 , 2011-01-09 13:03:00,Recommandation changed:||75,,
0:30:00,41,36, 2011-01-09 13:03:00 , 2011-01-09 13:33:00,Recommandation changed:75||,,
,,,,,,,
 Downtown - SoHo - Financial District| New York City,4,,,,,,
2 days  20:43:00,162,168, 2011-01-04 23:50:00 , 2011-01-07 20:33:00,,,
19:00:00,168,174, 2011-01-07 20:33:00 , 2011-01-08 15:33:00,,,
,,,,,,,
 O'Hare Intl Airport ORD South| Schiller Park,2,,,,,,
,,,,,,,
 Eagle River| Eagle River,2,,,,,,
,,,,,,,
 Pasadena| Pasadena,2,,,,,,
,,,,,,,
 Back Bay - Copley Square| Boston,3.5,,,,,,
2 days  1:43:00,102,105, 2011-01-04 23:50:00 , 2011-01-07 01:33:00,,,
1 day  11:00:00,105,109, 2011-01-07 01:33:00 , 2011-01-08 12:33:00,,,
,,,,,,,
 Downtown Los Angeles| Los Angeles,3.5,,,,,,
,,,,,,,
 Pasadena| Pasadena,5,,,,,,
,,,,,,,
 Downtown Los Angeles| Los Angeles,3,,,,,,
,,,,,,,
 North Michigan Avenue - Water Tower - Gold Coast| Chicago,4.5,,,,,,
,,,,,,,
 North Michigan Avenue - Water Tower - Gold Coast| Chicago,4,,,,,,
1 day  20:13:00 ,71,74, 2011-01-04 23:50:00 , 2011-01-06 20:03:00,Recommandation changed:95||80,,
0:30:00,74,71, 2011-01-06 20:03:00 , 2011-01-06 20:33:00,Recommandation changed:80||95,,
5:00:00,71,74, 2011-01-06 20:33:00 , 2011-01-07 01:33:00,Recommandation changed:95||80,,
1:00:00,74,71, 2011-01-07 01:33:00 , 2011-01-07 02:33:00,Recommandation changed:80||95,,
8:00:00,71,74, 2011-01-07 02:33:00 , 2011-01-07 10:33:00,Recommandation changed:95||80,,
0:30:00,74,71, 2011-01-07 10:33:00 , 2011-01-07 11:03:00,Recommandation changed:80||95,,
1:00:00,71,74, 2011-01-07 11:03:00 , 2011-01-07 12:03:00,Recommandation changed:95||80,,
8:30:00,74,71, 2011-01-07 12:03:00 , 2011-01-07 20:33:00,Recommandation changed:80||95,,
3:30:00,71,74, 2011-01-07 20:33:00 , 2011-01-08 00:03:00,Recommandation changed:95||80,,
0:30:00,74,71, 2011-01-08 00:03:00 , 2011-01-08 00:33:00,Recommandation changed:80||95,,
0:30:00,71,74, 2011-01-08 00:33:00 , 2011-01-08 01:03:00,Recommandation changed:95||80,,
0:30:00,74,71, 2011-01-08 01:03:00 , 2011-01-08 01:33:00,Recommandation changed:80||95,,
0:30:00,71,74, 2011-01-08 01:33:00 , 2011-01-08 02:03:00,Recommandation changed:95||80,,
0:30:00,74,71, 2011-01-08 02:03:00 , 2011-01-08 02:33:00,Recommandation changed:80||95,,
12:30:00,71,74, 2011-01-08 02:33:00 , 2011-01-08 15:03:00,Recommandation changed:95||80,,
2:00:00,74,71, 2011-01-08 15:03:00 , 2011-01-08 17:03:00,Recommandation changed:80||95,,
0:30:00,71,74, 2011-01-08 17:03:00 , 2011-01-08 17:33:00,Recommandation changed:95||80,,
0:30:00,74,71, 2011-01-08 17:33:00 , 2011-01-08 18:03:00,Recommandation changed:80||95,,
1:00:00,71,74, 2011-01-08 18:03:00 , 2011-01-08 19:03:00,Recommandation changed:95||80,,
0:30:00,74,71, 2011-01-08 19:03:00 , 2011-01-08 19:33:00,Recommandation changed:80||95,,
1:00:00,71,74, 2011-01-08 19:33:00 , 2011-01-08 20:33:00,Recommandation changed:95||80,,
0:30:00,74,71, 2011-01-08 20:33:00 , 2011-01-08 21:03:00,Recommandation changed:80||95,,
1:00:00,71,74, 2011-01-08 21:03:00 , 2011-01-08 22:03:00,Recommandation changed:95||80,,
0:30:00,74,71, 2011-01-08 22:03:00 , 2011-01-08 22:33:00,Recommandation changed:80||95,,
2:00:00,71,74, 2011-01-08 22:33:00 , 2011-01-09 00:33:00,Recommandation changed:95||80,,
0:30:00,74,71, 2011-01-09 00:33:00 , 2011-01-09 01:03:00,Recommandation changed:80||95,,
1:30:00,71,74, 2011-01-09 01:03:00 , 2011-01-09 02:33:00,Recommandation changed:95||80,,
7:00:00,74,71, 2011-01-09 02:33:00 , 2011-01-09 09:33:00,Recommandation changed:80||95,,
0:30:00,71,74, 2011-01-09 09:33:00 , 2011-01-09 10:03:00,Recommandation changed:95||80,,
1:00:00,74,71, 2011-01-09 10:03:00 , 2011-01-09 11:03:00,Recommandation changed:80||95,,
2:30:00,71,74, 2011-01-09 11:03:00 , 2011-01-09 13:33:00,Recommandation changed:95||80,,
2:30:00,74,71, 2011-01-09 13:33:00 , 2011-01-09 16:03:00,Recommandation changed:||95,,
0:30:00,71,74, 2011-01-09 16:03:00 , 2011-01-09 16:33:00,,,
0:30:00,74,71, 2011-01-09 16:33:00 , 2011-01-09 17:03:00,,,
4:30:00,71,74, 2011-01-09 17:03:00 , 2011-01-09 21:33:00,,,
1:00:00,74,71, 2011-01-09 21:33:00 , 2011-01-09 22:33:00,,,
,,,,,,,
 Pasadena| Pasadena,3.5,,,,,,
1 day  21:43:00 ,86,78, 2011-01-04 23:50:00 , 2011-01-06 21:33:00,Recommandation changed:85||95,Tripadvisor rating changed:3.5||4.0,' fitness center'
,,,,,,,
 Boston Common - Theatre District| Boston,3,,,,,,
3 days  1:13:00,100,102, 2011-01-04 23:50:00 , 2011-01-08 01:03:00,,,
,,,,,,,
 Downtown Ottawa| Ottawa,4,,,,,,
1 day  18:43:00,101,100, 2011-01-04 23:50:00 , 2011-01-06 18:33:00,,,
15:00:00,100,101, 2011-01-06 18:33:00 , 2011-01-07 09:33:00,,,
1 day  3:00:00,101,100, 2011-01-07 09:33:00 , 2011-01-08 12:33:00,,,
14:30:00,100,101, 2011-01-08 12:33:00 , 2011-01-09 03:03:00,,,
,,,,,,,
 Pasadena| Pasadena,3,,,,,,
3 days  15:13:00 ,87,72, 2011-01-04 23:50:00 , 2011-01-08 15:03:00,Recommandation changed:||80,Tripadvisor rating changed:3.5||4.0,' fitness center'
1:30:00,72,87, 2011-01-08 15:03:00 , 2011-01-08 16:33:00,Recommandation changed:80||,Tripadvisor rating changed:4.0||3.5,' smoke free rooms'| 'fitness center'| 'pool(s)'| 'restaurant(s)'| 'tennis nearby'
23:30:00,87,72, 2011-01-08 16:33:00 , 2011-01-09 16:03:00,Recommandation changed:||80,Tripadvisor rating changed:3.5||4.0,' fitness center'
0:30:00,72,87, 2011-01-09 16:03:00 , 2011-01-09 16:33:00,,Tripadvisor rating changed:||3.5,' smoke free rooms'| 'fitness center'| 'pool(s)'| 'restaurant(s)'| 'tennis nearby'
,,,,,,,
 Boston Common - Theatre District| Boston,3.5,,,,,,
,,,,,,,
 Downtown Vancouver West| Vancouver,4,,,,,,
21:13:00,72,70, 2011-01-04 23:50:00 , 2011-01-05 21:03:00,Recommandation changed:95||90,Tripadvisor rating changed:||4.5,
1:30:00,70,72, 2011-01-05 21:03:00 , 2011-01-05 22:33:00,Recommandation changed:90||95,,
0:30:00,72,70, 2011-01-05 22:33:00 , 2011-01-05 23:03:00,Recommandation changed:95||90,,
2:30:00,70,72, 2011-01-05 23:03:00 , 2011-01-06 01:33:00,Recommandation changed:90||95,,
0:30:00,72,70, 2011-01-06 01:33:00 , 2011-01-06 02:03:00,Recommandation changed:95||90,,
19:00:00,70,71, 2011-01-06 02:03:00 , 2011-01-06 21:03:00,Recommandation changed:90||95,,
1:00:00,71,70, 2011-01-06 21:03:00 , 2011-01-06 22:03:00,Recommandation changed:95||90,,
2:00:00,70,71, 2011-01-06 22:03:00 , 2011-01-07 00:03:00,Recommandation changed:90||95,,
0:30:00,71,70, 2011-01-07 00:03:00 , 2011-01-07 00:33:00,Recommandation changed:95||90,,
21:30:00,70,72, 2011-01-07 00:33:00 , 2011-01-07 22:03:00,Recommandation changed:90||95,,
0:30:00,72,70, 2011-01-07 22:03:00 , 2011-01-07 22:33:00,Recommandation changed:95||90,,
1:00:00,70,72, 2011-01-07 22:33:00 , 2011-01-07 23:33:00,Recommandation changed:90||95,,
0:30:00,72,70, 2011-01-07 23:33:00 , 2011-01-08 00:03:00,Recommandation changed:95||90,,
1:00:00,70,72, 2011-01-08 00:03:00 , 2011-01-08 01:03:00,Recommandation changed:90||95,,
0:30:00,72,70, 2011-01-08 01:03:00 , 2011-01-08 01:33:00,Recommandation changed:95||90,,
15:00:00,70,72, 2011-01-08 01:33:00 , 2011-01-08 16:33:00,Recommandation changed:90||95,,
1:00:00,72,70, 2011-01-08 16:33:00 , 2011-01-08 17:33:00,Recommandation changed:95||90,,
7:00:00,70,72, 2011-01-08 17:33:00 , 2011-01-09 00:33:00,Recommandation changed:90||95,,
0:30:00,72,70, 2011-01-09 00:33:00 , 2011-01-09 01:03:00,Recommandation changed:95||90,,
1:30:00,70,72, 2011-01-09 01:03:00 , 2011-01-09 02:33:00,Recommandation changed:90||95,,
0:30:00,72,71, 2011-01-09 02:33:00 , 2011-01-09 03:03:00,Recommandation changed:95||90,,
7:30:00,71,72, 2011-01-09 03:03:00 , 2011-01-09 10:33:00,Recommandation changed:90||95,,
1:00:00,72,71, 2011-01-09 10:33:00 , 2011-01-09 11:33:00,Recommandation changed:95||90,,
0:30:00,71,72, 2011-01-09 11:33:00 , 2011-01-09 12:03:00,Recommandation changed:90||95,,
0:37:00,72,71, 2011-01-09 12:03:00 , 2011-01-09 12:40:00,Recommandation changed:95||90,,
4:23:00,71,72, 2011-01-09 12:40:00 , 2011-01-09 17:03:00,Recommandation changed:||95,,
0:30:00,72,71, 2011-01-09 17:03:00 , 2011-01-09 17:33:00,,,
1:30:00,71,72, 2011-01-09 17:33:00 , 2011-01-09 19:03:00,,,
2:00:00,72,71, 2011-01-09 19:03:00 , 2011-01-09 21:03:00,,,
1:00:00,71,72, 2011-01-09 21:03:00 , 2011-01-09 22:03:00,,,
0:30:00,72,71, 2011-01-09 22:03:00 , 2011-01-09 22:33:00,,,
,,,,,,,
 Downtown Vancouver Entertainment District| Vancouver,3.5,,,,,,
,,,,,,,
 Downtown Vancouver Entertainment District| Vancouver,3,,,,,,
1:43:00,52,53, 2011-01-04 23:50:00 , 2011-01-05 01:33:00,Recommandation changed:60||85,,
0:30:00,53,52, 2011-01-05 01:33:00 , 2011-01-05 02:03:00,Recommandation changed:85||60,,
8:30:00,52,53, 2011-01-05 02:03:00 , 2011-01-05 10:33:00,Recommandation changed:60||85,,
8:00:00,53,52, 2011-01-05 10:33:00 , 2011-01-05 18:33:00,Recommandation changed:85||60,,
3:30:00,52,53, 2011-01-05 18:33:00 , 2011-01-05 22:03:00,Recommandation changed:60||85,,
0:30:00,53,52, 2011-01-05 22:03:00 , 2011-01-05 22:33:00,Recommandation changed:85||60,,
0:30:00,52,53, 2011-01-05 22:33:00 , 2011-01-05 23:03:00,Recommandation changed:60||85,,
0:30:00,53,52, 2011-01-05 23:03:00 , 2011-01-05 23:33:00,Recommandation changed:85||60,,
3 days  10:30:00 ,52,53, 2011-01-05 23:33:00 , 2011-01-09 10:03:00,Recommandation changed:60||85,,
0:30:00,53,52, 2011-01-09 10:03:00 , 2011-01-09 10:33:00,Recommandation changed:85||60,,
0:30:00,52,53, 2011-01-09 10:33:00 , 2011-01-09 11:03:00,Recommandation changed:60||85,,
1:37:00,53,52, 2011-01-09 11:03:00 , 2011-01-09 12:40:00,Recommandation changed:85||60,,
0:53:00,52,53, 2011-01-09 12:40:00 , 2011-01-09 13:33:00,Recommandation changed:60||85,,
2:30:00,53,52, 2011-01-09 13:33:00 , 2011-01-09 16:03:00,Recommandation changed:||60,,
,,,,,,,
 LaGuardia Airport LGA - Flushing| Corona,1,,,,,,
,,,,,,,
 Deer Park| Deer Park,3,,,,,,
,,,,,,,
 Hammond| Hammond,2.5,,,,,,
,,,,,,,
 Hammond| Hammond,2,,,,,,
3 days  15:13:00,54,45, 2011-01-04 23:50:00 , 2011-01-08 15:03:00,,,
,,,,,,,
 Quincy| Quincy,2,,,,,,
,,,,,,,
 Cyfair| Jersey Village,2.5,,,,,,
,,,,,,,
 Clear Lake - NASA Space Center - Kemah| Nassau Bay,2,,,,,,
,,,,,,,
 Clear Lake - NASA Space Center - Kemah| Nassau Bay,3,,,,,,
,,,,,,,
 Evanston - Skokie - Niles| Skokie,2.5,,,,,,
19:43:00,64,67, 2011-01-04 23:50:00 , 2011-01-05 19:33:00,,,
,,,,,,,
 Evanston - Skokie - Niles| Skokie,2,,,,,,
0:30:00,36,46, 2011-01-04 23:50:00 , 2011-01-05 00:20:00,Recommandation changed:75||70,Tripadvisor rating changed:||4.0,' '
0:13:00,46,36, 2011-01-05 00:20:00 , 2011-01-05 00:33:00,Recommandation changed:70||75,Tripadvisor rating changed:4.0||,' complimentary breakfast'| 'business center'| 'high-speed internet access'
,,,,,,,
 East Houston - Cloverleaf| Jacinto City,2,,,,,,
,,,,,,,
 East Houston - Cloverleaf| Jacinto City,3,,,,,,
,,,,,,,
 Baytown| Baytown,2.5,,,,,,
,,,,,,,
 SW Houston - Sugar Land| Sugar Land,1,,,,,,
,,,,,,,
 Don Valley| North York,3.5,,,,,,
22:43:00,104,105, 2011-01-04 23:50:00 , 2011-01-05 22:33:00,,,
23:30:00,105,104, 2011-01-05 22:33:00 , 2011-01-06 22:03:00,,,
,,,,,,,
 Quincy Market - Financial District| Boston,4.5,,,,,,
2 days  20:43:00 ,242,179, 2011-01-04 23:50:00 , 2011-01-07 20:33:00,Recommandation changed:95||90,Tripadvisor rating changed:||4.0,
,,,,,,,
 Downtown - SoHo - Financial District| New York City,4,,,,,,
,,,,,,,
 Quincy Market - Financial District| Boston,4,,,,,,
3 days  15:13:00 ,111,131, 2011-01-04 23:50:00 , 2011-01-08 15:03:00,Recommandation changed:100||85,Tripadvisor rating changed:4.5||4.0,' boutique hotel'| 'smoke free rooms'| 'tennis nearby'
,,,,,,,
 Downtown - SoHo - Financial District| New York City,3,,,,,,
,,,,,,,
 Channelview| Channelview,3,,,,,,
,,,,,,,
 SW Houston - Sugar Land| Sugar Land,3,,,,,,
,,,,,,,
 SW Houston - Sugar Land| Sugar Land,3.5,,,,,,
,,,,,,,
 League City - Dickinson| League City,2,,,,,,
0:43:00,44,43, 2011-01-04 23:50:00 , 2011-01-05 00:33:00,,,
1:30:00,43,44, 2011-01-05 00:33:00 , 2011-01-05 02:03:00,,,
0:30:00,44,43, 2011-01-05 02:03:00 , 2011-01-05 02:33:00,,,
16:00:00,43,37, 2011-01-05 02:33:00 , 2011-01-05 18:33:00,,Tripadvisor rating changed:3.5||,'high-speed internet access'
2 days  5:00:00 ,37,44, 2011-01-05 18:33:00 , 2011-01-07 23:33:00,,Tripadvisor rating changed:3.0||3.5,'high-speed internet access'
1:00:00,44,37, 2011-01-07 23:33:00 , 2011-01-08 00:33:00,,Tripadvisor rating changed:3.5||3.0,'high-speed internet access'
,,,,,,,
 Willowbrook - Cypress Station| North Houston,2,,,,,,
,,,,,,,
 East Houston - Cloverleaf| Jacinto City,2,,,,,,
,,,,,,,
 East Houston - Cloverleaf| Jacinto City,2.5,,,,,,
1 day  21:43:00 ,48,57, 2011-01-04 23:50:00 , 2011-01-06 21:33:00,,Tripadvisor rating changed:3.5||4.0,'fitness center'| 'business center'
0:30:00,57,48, 2011-01-06 21:33:00 , 2011-01-06 22:03:00,,Tripadvisor rating changed:4.0||3.5,'fitness center'| 'business center'
1 day  1:30:00 ,48,57, 2011-01-06 22:03:00 , 2011-01-07 23:33:00,,Tripadvisor rating changed:3.5||4.0,'fitness center'| 'business center'
1 day  16:30:00 ,57,48, 2011-01-07 23:33:00 , 2011-01-09 16:03:00,,Tripadvisor rating changed:4.0||3.5,'fitness center'| 'business center'
5:30:00,48,57, 2011-01-09 16:03:00 , 2011-01-09 21:33:00,,Tripadvisor rating changed:3.5||4.0,'fitness center'| 'business center'
,,,,,,,
 Downtown Houston| Houston,4,,,,,,
,,,,,,,
 Alvin| Alvin,2,,,,,,
,,,,,,,
 Alvin| Alvin,1,,,,,,
,,,,,,,
 O'Hare Intl Airport ORD North| Chicago,1,,,,,,
1 day  18:43:00,40,42, 2011-01-04 23:50:00 , 2011-01-06 18:33:00,,,
1 day  18:00:00,42,40, 2011-01-06 18:33:00 , 2011-01-08 12:33:00,,,
,,,,,,,
 North Vancouver| North Vancouver,4,,,,,,
,,,,,,,
 LaGuardia Airport LGA - Flushing| Corona,3,,,,,,
,,,,,,,
 Arlington Heights - Elk Grove Village| Itasca,3.5,,,,,,
2 days  1:43:00,40,119, 2011-01-04 23:50:00 , 2011-01-07 01:33:00,,,
8:00:00,119,40, 2011-01-07 01:33:00 , 2011-01-07 09:33:00,,,
,,,,,,,
 Arlington Heights - Elk Grove Village| Itasca,3,,,,,,
10:43:00,45,51, 2011-01-04 23:50:00 , 2011-01-05 10:33:00,Recommandation changed:55||90,,
8:00:00,51,45, 2011-01-05 10:33:00 , 2011-01-05 18:33:00,Recommandation changed:90||55,,
6:30:00,45,51, 2011-01-05 18:33:00 , 2011-01-06 01:03:00,Recommandation changed:55||90,,
0:30:00,51,45, 2011-01-06 01:03:00 , 2011-01-06 01:33:00,Recommandation changed:90||55,,
1:00:00,45,51, 2011-01-06 01:33:00 , 2011-01-06 02:33:00,Recommandation changed:55||90,,
16:00:00,51,45, 2011-01-06 02:33:00 , 2011-01-06 18:33:00,Recommandation changed:85||55,,
6:30:00,45,51, 2011-01-06 18:33:00 , 2011-01-07 01:03:00,Recommandation changed:55||85,,
0:30:00,51,45, 2011-01-07 01:03:00 , 2011-01-07 01:33:00,Recommandation changed:85||55,,
1:00:00,45,51, 2011-01-07 01:33:00 , 2011-01-07 02:33:00,Recommandation changed:55||85,,
7:00:00,51,45, 2011-01-07 02:33:00 , 2011-01-07 09:33:00,Recommandation changed:85||55,,
1:00:00,45,51, 2011-01-07 09:33:00 , 2011-01-07 10:33:00,Recommandation changed:55||85,,
0:30:00,51,45, 2011-01-07 10:33:00 , 2011-01-07 11:03:00,Recommandation changed:85||55,,
11:30:00,45,51, 2011-01-07 11:03:00 , 2011-01-07 22:33:00,Recommandation changed:55||85,,
1:30:00,51,45, 2011-01-07 22:33:00 , 2011-01-08 00:03:00,Recommandation changed:85||55,,
1:00:00,45,51, 2011-01-08 00:03:00 , 2011-01-08 01:03:00,Recommandation changed:55||85,,
0:30:00,51,45, 2011-01-08 01:03:00 , 2011-01-08 01:33:00,Recommandation changed:85||55,,
1:00:00,45,51, 2011-01-08 01:33:00 , 2011-01-08 02:33:00,Recommandation changed:55||85,,
12:30:00,51,45, 2011-01-08 02:33:00 , 2011-01-08 15:03:00,Recommandation changed:85||55,,
0:30:00,45,51, 2011-01-08 15:03:00 , 2011-01-08 15:33:00,Recommandation changed:55||85,,
0:30:00,51,45, 2011-01-08 15:33:00 , 2011-01-08 16:03:00,Recommandation changed:85||55,,
7:00:00,45,51, 2011-01-08 16:03:00 , 2011-01-08 23:03:00,Recommandation changed:55||85,,
0:30:00,51,45, 2011-01-08 23:03:00 , 2011-01-08 23:33:00,Recommandation changed:85||55,,
2:00:00,45,51, 2011-01-08 23:33:00 , 2011-01-09 01:33:00,Recommandation changed:55||85,,
0:30:00,51,45, 2011-01-09 01:33:00 , 2011-01-09 02:03:00,Recommandation changed:85||55,,
7:30:00,45,51, 2011-01-09 02:03:00 , 2011-01-09 09:33:00,Recommandation changed:55||85,,
0:30:00,51,45, 2011-01-09 09:33:00 , 2011-01-09 10:03:00,Recommandation changed:85||55,,
1:00:00,45,51, 2011-01-09 10:03:00 , 2011-01-09 11:03:00,Recommandation changed:55||85,,
1:00:00,51,45, 2011-01-09 11:03:00 , 2011-01-09 12:03:00,Recommandation changed:85||55,,
4:00:00,45,51, 2011-01-09 12:03:00 , 2011-01-09 16:03:00,Recommandation changed:||85,,
0:30:00,51,45, 2011-01-09 16:03:00 , 2011-01-09 16:33:00,,,
,,,,,,,
 John F. Kennedy Intl Airport JFK - Jamaica| John F Kennedy Airport,2,,,,,,
,,,,,,,
 Lombard - Oak Brook - Downers Grove| Oak Brook,2.5,,,,,,
18:43:00,32,30, 2011-01-04 23:50:00 , 2011-01-05 18:33:00,,,
,,,,,,,
 Glendale - Burbank - Universal City| Burbank,3,,,,,,
,,,,,,,
 Lombard - Oak Brook - Downers Grove| Oak Brook,2,,,,,,
0:30:00,30,33, 2011-01-04 23:50:00 , 2011-01-05 00:20:00,Recommandation changed:80||70,,
0:13:00,33,30, 2011-01-05 00:20:00 , 2011-01-05 00:33:00,Recommandation changed:70||80,,
1:00:00,30,32, 2011-01-05 00:33:00 , 2011-01-05 01:33:00,Recommandation changed:75||70,,
0:30:00,32,30, 2011-01-05 01:33:00 , 2011-01-05 02:03:00,Recommandation changed:70||75,,
0:30:00,30,32, 2011-01-05 02:03:00 , 2011-01-05 02:33:00,Recommandation changed:75||70,,
7:34:00,32,30, 2011-01-05 02:33:00 , 2011-01-05 10:07:00,Recommandation changed:70||75,,
,,,,,,,
 Culver City| Culver City,2,,,,,,
4 days  9:43:00,49,53, 2011-01-04 23:50:00 , 2011-01-09 09:33:00,,,
,,,,,,,
 Aldine - Bush Ictl Airport IAH| Humble,1,,,,,,
,,,,,,,
 Aldine - Bush Ictl Airport IAH| Humble,3,,,,,,
,,,,,,,
 Aldine - Bush Ictl Airport IAH| Humble,2,,,,,,
,,,,,,,
 Newark Intl Airport EWR| Elizabeth,2.5,,,,,,
,,,,,,,
 Central Park| New York City,3.5,,,,,,
1 day  0:00:00,77,96, 2011-01-05 18:33:00 , 2011-01-06 18:33:00,,,
,,,,,,,
 Magnificent Mile Area - Streeterville| Chicago,4.5,,,,,,
2 days  20:43:00 ,89,82, 2011-01-04 23:50:00 , 2011-01-07 20:33:00,,Tripadvisor rating changed:4.0||,' smoke free rooms'| 'fitness center'
16:00:00,82,89, 2011-01-07 20:33:00 , 2011-01-08 12:33:00,,Tripadvisor rating changed:||4.0,' fitness center'| 'laundry facilities'| 'spa services'
2:30:00,89,82, 2011-01-08 12:33:00 , 2011-01-08 15:03:00,,Tripadvisor rating changed:4.0||,' smoke free rooms'| 'fitness center'
20:30:00,82,89, 2011-01-08 15:03:00 , 2011-01-09 11:33:00,,Tripadvisor rating changed:||4.0,' fitness center'| 'laundry facilities'| 'spa services'
2:00:00,89,82, 2011-01-09 11:33:00 , 2011-01-09 13:33:00,,Tripadvisor rating changed:4.0||,' smoke free rooms'| 'fitness center'
,,,,,,,
 Central Park| New York City,3,,,,,,
13:30:00,142,102, 2011-01-08 21:33:00 , 2011-01-09 11:03:00,Recommandation changed:90||85,,' smoke free rooms'| 'fitness center'
11:30:00,102,142, 2011-01-09 11:03:00 , 2011-01-09 22:33:00,Recommandation changed:85||90,,' boutique hotel'| 'complimentary breakfast'
,,,,,,,
 Magnificent Mile Area - Streeterville| Chicago,4,,,,,,
18:43:00,70,59, 2011-01-04 23:50:00 , 2011-01-05 18:33:00,Recommandation changed:80||90,Tripadvisor rating changed:3.5||,' boutique hotel'| 'smoke free rooms'| 'fitness center'
1 day  0:00:00 ,59,66, 2011-01-05 18:33:00 , 2011-01-06 18:33:00,,Tripadvisor rating changed:||3.5,' fitness center'
1:00:00,66,70, 2011-01-06 18:33:00 , 2011-01-06 19:33:00,Recommandation changed:95||80,,
1 day  21:00:00 ,70,73, 2011-01-06 19:33:00 , 2011-01-08 16:33:00,Recommandation changed:80||95,,
0:30:00,73,70, 2011-01-08 16:33:00 , 2011-01-08 17:03:00,Recommandation changed:95||80,,
,,,,,,,
 O'Hare Intl Airport ORD North| Chicago,3.5,,,,,,
,,,,,,,
 Huntington Park - South Gate| Huntington Park,2,,,,,,
,,,,,,,
 O'Hare Intl Airport ORD North| Chicago,3,,,,,,
1 day  18:43:00 ,54,60, 2011-01-04 23:50:00 , 2011-01-06 18:33:00,,,'complimentary breakfast'
,,,,,,,
 Glendale - Burbank - Universal City| Burbank,2.5,,,,,,
0:30:00,71,73, 2011-01-04 23:50:00 , 2011-01-05 00:20:00,Recommandation changed:45||60,,
0:13:00,73,71, 2011-01-05 00:20:00 , 2011-01-05 00:33:00,Recommandation changed:60||45,,
2:00:00,71,73, 2011-01-05 00:33:00 , 2011-01-05 02:33:00,Recommandation changed:45||60,,
7:34:00,73,71, 2011-01-05 02:33:00 , 2011-01-05 10:07:00,Recommandation changed:60||45,,
0:26:00,71,73, 2011-01-05 10:07:00 , 2011-01-05 10:33:00,Recommandation changed:45||60,,
8:00:00,73,71, 2011-01-05 10:33:00 , 2011-01-05 18:33:00,Recommandation changed:60||45,,
1:00:00,71,73, 2011-01-05 18:33:00 , 2011-01-05 19:33:00,Recommandation changed:45||60,,
0:30:00,73,71, 2011-01-05 19:33:00 , 2011-01-05 20:03:00,Recommandation changed:60||45,,
0:30:00,71,73, 2011-01-05 20:03:00 , 2011-01-05 20:33:00,Recommandation changed:||60,,
2:00:00,73,71, 2011-01-05 20:33:00 , 2011-01-05 22:33:00,Recommandation changed:60||,,
